ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
529,20140126,20140207,20140202,15761,1,100,6,SO75037,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,41665,41677,41672
529,20140126,20140207,20140202,11185,1,100,6,SO75038,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,41665,41677,41672
538,20140126,20140207,20140202,11185,1,100,6,SO75038,2,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,41665,41677,41672
489,20140126,20140207,20140202,11185,1,100,6,SO75038,3,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,41665,41677,41672
535,20140126,20140207,20140202,25908,1,100,4,SO75039,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,41665,41677,41672
480,20140126,20140207,20140202,25908,1,100,4,SO75039,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41665,41677,41672
540,20140126,20140207,20140202,14079,1,100,6,SO75040,1,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,41665,41677,41672
529,20140126,20140207,20140202,14079,1,100,6,SO75040,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,41665,41677,41672
480,20140126,20140207,20140202,14079,1,100,6,SO75040,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41665,41677,41672
536,20140126,20140207,20140202,18926,1,100,6,SO75041,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,41665,41677,41672
480,20140126,20140207,20140202,18926,1,100,6,SO75041,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41665,41677,41672
483,20140126,20140207,20140202,18926,1,100,6,SO75041,3,1,1,120.0,120.0,0,0,44.88,44.88,120.0,9.6,3.0,,,41665,41677,41672
478,20140126,20140207,20140202,22356,1,100,4,SO75042,1,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,41665,41677,41672
477,20140126,20140207,20140202,22356,1,100,4,SO75042,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41665,41677,41672
217,20140126,20140207,20140202,22356,1,100,4,SO75042,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41665,41677,41672
475,20140126,20140207,20140202,20365,1,100,1,SO75043,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,41665,41677,41672
478,20140126,20140207,20140202,20473,1,100,1,SO75044,1,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,41665,41677,41672
477,20140126,20140207,20140202,20473,1,100,1,SO75044,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41665,41677,41672
475,20140126,20140207,20140202,18674,1,100,6,SO75045,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,41665,41677,41672
491,20140126,20140207,20140202,18674,1,100,6,SO75045,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,41665,41677,41672
474,20140126,20140207,20140202,20298,1,100,4,SO75046,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,41665,41677,41672
477,20140126,20140207,20140202,17584,1,100,4,SO75047,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41665,41677,41672
217,20140126,20140207,20140202,17584,1,100,4,SO75047,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41665,41677,41672
474,20140126,20140207,20140202,18774,1,100,4,SO75048,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,41665,41677,41672
490,20140126,20140207,20140202,18774,1,100,4,SO75048,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,41665,41677,41672
225,20140126,20140207,20140202,18774,1,100,4,SO75048,3,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,41665,41677,41672
528,20140126,20140207,20140202,25066,1,100,6,SO75049,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41665,41677,41672
480,20140126,20140207,20140202,25066,1,100,6,SO75049,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41665,41677,41672
484,20140126,20140207,20140202,25066,1,100,6,SO75049,3,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,,41665,41677,41672
528,20140126,20140207,20140202,21364,1,100,6,SO75050,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41665,41677,41672
480,20140126,20140207,20140202,21364,1,100,6,SO75050,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41665,41677,41672
528,20140126,20140207,20140202,15300,1,100,1,SO75051,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41665,41677,41672
528,20140126,20140207,20140202,16303,1,100,8,SO75052,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41665,41677,41672
535,20140126,20140207,20140202,16303,1,100,8,SO75052,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,41665,41677,41672
483,20140126,20140207,20140202,16303,1,100,8,SO75052,3,1,1,120.0,120.0,0,0,44.88,44.88,120.0,9.6,3.0,,,41665,41677,41672
485,20140126,20140207,20140202,14933,1,100,8,SO75053,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,41665,41677,41672
477,20140126,20140207,20140202,14933,1,100,8,SO75053,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41665,41677,41672
478,20140126,20140207,20140202,14933,1,100,8,SO75053,3,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,41665,41677,41672
535,20140126,20140207,20140202,17851,1,100,8,SO75054,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,41665,41677,41672
467,20140126,20140207,20140202,17851,1,100,8,SO75054,2,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,41665,41677,41672
529,20140126,20140207,20140202,20134,1,100,10,SO75055,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,41665,41677,41672
539,20140126,20140207,20140202,20134,1,100,10,SO75055,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,41665,41677,41672
483,20140126,20140207,20140202,20134,1,100,10,SO75055,3,1,1,120.0,120.0,0,0,44.88,44.88,120.0,9.6,3.0,,,41665,41677,41672
489,20140126,20140207,20140202,26369,1,100,7,SO75056,1,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,41665,41677,41672
538,20140126,20140207,20140202,25802,1,100,8,SO75057,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,41665,41677,41672
529,20140126,20140207,20140202,25802,1,100,8,SO75057,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,41665,41677,41672
217,20140126,20140207,20140202,25802,1,100,8,SO75057,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41665,41677,41672
530,20140126,20140207,20140202,12643,1,100,8,SO75058,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41665,41677,41672
217,20140126,20140207,20140202,12643,1,100,8,SO75058,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41665,41677,41672
491,20140126,20140207,20140202,12643,1,100,8,SO75058,3,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,41665,41677,41672
485,20140126,20140207,20140202,13338,1,100,4,SO75059,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,41665,41677,41672
477,20140126,20140207,20140202,13338,1,100,4,SO75059,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41665,41677,41672
478,20140126,20140207,20140202,13338,1,100,4,SO75059,3,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,41665,41677,41672
217,20140126,20140207,20140202,13338,1,100,4,SO75059,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41665,41677,41672
228,20140126,20140207,20140202,13338,1,100,4,SO75059,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,41665,41677,41672
485,20140126,20140207,20140202,14514,1,100,4,SO75060,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,41665,41677,41672
483,20140126,20140207,20140202,14514,1,100,4,SO75060,2,1,1,120.0,120.0,0,0,44.88,44.88,120.0,9.6,3.0,,,41665,41677,41672
538,20140125,20140206,20140201,26031,1,100,9,SO74998,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,41664,41676,41671
480,20140125,20140206,20140201,26031,1,100,9,SO74998,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41664,41676,41671
477,20140125,20140206,20140201,29288,1,100,9,SO74999,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41664,41676,41671
237,20140125,20140206,20140201,29288,1,100,9,SO74999,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,41664,41676,41671
530,20140125,20140206,20140201,28138,1,100,9,SO75000,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41664,41676,41671
480,20140125,20140206,20140201,28138,1,100,9,SO75000,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41664,41676,41671
478,20140125,20140206,20140201,11123,1,100,9,SO75001,1,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,41664,41676,41671
477,20140125,20140206,20140201,11123,1,100,9,SO75001,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41664,41676,41671
217,20140125,20140206,20140201,11123,1,100,9,SO75001,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41664,41676,41671
491,20140125,20140206,20140201,11123,1,100,9,SO75001,4,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,41664,41676,41671
214,20140125,20140206,20140201,17305,1,100,9,SO75002,1,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41664,41676,41671
237,20140125,20140206,20140201,14321,1,100,9,SO75003,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,41664,41676,41671
529,20140125,20140206,20140201,11229,1,100,4,SO75004,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,41664,41676,41671
214,20140125,20140206,20140201,11229,1,100,4,SO75004,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41664,41676,41671
529,20140125,20140206,20140201,19640,1,100,6,SO75005,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,41664,41676,41671
538,20140125,20140206,20140201,19640,1,100,6,SO75005,2,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,41664,41676,41671
480,20140125,20140206,20140201,19640,1,100,6,SO75005,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41664,41676,41671
541,20140125,20140206,20140201,12945,1,100,6,SO75006,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,41664,41676,41671
530,20140125,20140206,20140201,12945,1,100,6,SO75006,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41664,41676,41671
479,20140125,20140206,20140201,12945,1,100,6,SO75006,3,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,41664,41676,41671
477,20140125,20140206,20140201,12945,1,100,6,SO75006,4,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41664,41676,41671
487,20140125,20140206,20140201,12945,1,100,6,SO75006,5,1,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,,,41664,41676,41671
535,20140125,20140206,20140201,26605,1,100,4,SO75007,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,41664,41676,41671
480,20140125,20140206,20140201,26605,1,100,4,SO75007,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41664,41676,41671
528,20140125,20140206,20140201,12444,1,100,6,SO75008,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41664,41676,41671
535,20140125,20140206,20140201,12444,1,100,6,SO75008,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,41664,41676,41671
217,20140125,20140206,20140201,12444,1,100,6,SO75008,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41664,41676,41671
529,20140125,20140206,20140201,24635,1,100,4,SO75009,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,41664,41676,41671
540,20140125,20140206,20140201,24635,1,100,4,SO75009,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,41664,41676,41671
214,20140125,20140206,20140201,24635,1,100,4,SO75009,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41664,41676,41671
536,20140125,20140206,20140201,22277,1,100,1,SO75010,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,41664,41676,41671
536,20140125,20140206,20140201,18535,1,100,6,SO75011,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,41664,41676,41671
477,20140125,20140206,20140201,17391,1,100,1,SO75012,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41664,41676,41671
475,20140125,20140206,20140201,18503,1,100,4,SO75013,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,41664,41676,41671
491,20140125,20140206,20140201,18503,1,100,4,SO75013,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,41664,41676,41671
528,20140125,20140206,20140201,25177,1,100,6,SO75014,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41664,41676,41671
485,20140125,20140206,20140201,25177,1,100,6,SO75014,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,41664,41676,41671
478,20140125,20140206,20140201,25177,1,100,6,SO75014,3,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,41664,41676,41671
528,20140125,20140206,20140201,14397,1,100,1,SO75015,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41664,41676,41671
217,20140125,20140206,20140201,14397,1,100,1,SO75015,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41664,41676,41671
485,20140125,20140206,20140201,17686,1,100,6,SO75016,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,41664,41676,41671
478,20140125,20140206,20140201,17686,1,100,6,SO75016,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,41664,41676,41671
477,20140125,20140206,20140201,17686,1,100,6,SO75016,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41664,41676,41671
214,20140125,20140206,20140201,17686,1,100,6,SO75016,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41664,41676,41671
528,20140125,20140206,20140201,20551,1,100,10,SO75017,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41664,41676,41671
535,20140125,20140206,20140201,20551,1,100,10,SO75017,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,41664,41676,41671
217,20140125,20140206,20140201,20551,1,100,10,SO75017,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41664,41676,41671
537,20140125,20140206,20140201,18172,1,100,10,SO75018,1,1,1,35.0,35.0,0,0,13.09,13.09,35.0,2.8,0.875,,,41664,41676,41671
480,20140125,20140206,20140201,18172,1,100,10,SO75018,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41664,41676,41671
485,20140125,20140206,20140201,14168,1,100,7,SO75019,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,41664,41676,41671
478,20140125,20140206,20140201,14168,1,100,7,SO75019,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,41664,41676,41671
477,20140125,20140206,20140201,14168,1,100,7,SO75019,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41664,41676,41671
214,20140125,20140206,20140201,14168,1,100,7,SO75019,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41664,41676,41671
536,20140125,20140206,20140201,20169,1,100,8,SO75020,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,41664,41676,41671
528,20140125,20140206,20140201,20169,1,100,8,SO75020,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41664,41676,41671
214,20140125,20140206,20140201,20169,1,100,8,SO75020,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41664,41676,41671
225,20140125,20140206,20140201,20169,1,100,8,SO75020,4,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,41664,41676,41671
477,20140125,20140206,20140201,24859,1,100,10,SO75021,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41664,41676,41671
222,20140125,20140206,20140201,24859,1,100,10,SO75021,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41664,41676,41671
536,20140125,20140206,20140201,12606,1,100,7,SO75022,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,41664,41676,41671
485,20140125,20140206,20140201,12606,1,100,7,SO75022,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,41664,41676,41671
483,20140125,20140206,20140201,12606,1,100,7,SO75022,3,1,1,120.0,120.0,0,0,44.88,44.88,120.0,9.6,3.0,,,41664,41676,41671
234,20140125,20140206,20140201,12606,1,100,7,SO75022,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,41664,41676,41671
465,20140125,20140206,20140201,12606,1,100,7,SO75022,5,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,41664,41676,41671
528,20140125,20140206,20140201,20947,1,100,10,SO75023,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41664,41676,41671
536,20140125,20140206,20140201,20947,1,100,10,SO75023,2,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,41664,41676,41671
480,20140125,20140206,20140201,20947,1,100,10,SO75023,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41664,41676,41671
477,20140125,20140206,20140201,22820,1,100,7,SO75024,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41664,41676,41671
463,20140125,20140206,20140201,22820,1,100,7,SO75024,2,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,41664,41676,41671
225,20140125,20140206,20140201,24131,1,100,7,SO75025,1,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,41664,41676,41671
530,20140125,20140206,20140201,24131,1,100,7,SO75025,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41664,41676,41671
529,20140125,20140206,20140201,22394,1,100,7,SO75026,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,41664,41676,41671
538,20140125,20140206,20140201,22394,1,100,7,SO75026,2,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,41664,41676,41671
530,20140125,20140206,20140201,24118,1,100,7,SO75027,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41664,41676,41671
480,20140125,20140206,20140201,24118,1,100,7,SO75027,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41664,41676,41671
541,20140125,20140206,20140201,23934,1,100,7,SO75028,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,41664,41676,41671
530,20140125,20140206,20140201,23934,1,100,7,SO75028,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41664,41676,41671
480,20140125,20140206,20140201,23934,1,100,7,SO75028,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41664,41676,41671
537,20140125,20140206,20140201,12088,1,100,1,SO75029,1,1,1,35.0,35.0,0,0,13.09,13.09,35.0,2.8,0.875,,,41664,41676,41671
528,20140125,20140206,20140201,12088,1,100,1,SO75029,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41664,41676,41671
485,20140125,20140206,20140201,12088,1,100,1,SO75029,3,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,41664,41676,41671
231,20140125,20140206,20140201,12088,1,100,1,SO75029,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,41664,41676,41671
528,20140124,20140205,20140131,16622,1,100,9,SO74969,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41663,41675,41670
536,20140124,20140205,20140131,16622,1,100,9,SO74969,2,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,41663,41675,41670
217,20140124,20140205,20140131,16622,1,100,9,SO74969,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41663,41675,41670
529,20140124,20140205,20140131,19582,1,100,9,SO74970,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,41663,41675,41670
538,20140124,20140205,20140131,19582,1,100,9,SO74970,2,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,41663,41675,41670
538,20140124,20140205,20140131,20257,1,100,9,SO74971,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,41663,41675,41670
474,20140124,20140205,20140131,14054,1,100,9,SO74972,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,41663,41675,41670
476,20140124,20140205,20140131,26446,1,100,9,SO74973,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,41663,41675,41670
225,20140124,20140205,20140131,26446,1,100,9,SO74973,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,41663,41675,41670
214,20140124,20140205,20140131,15758,1,100,9,SO74974,1,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41663,41675,41670
529,20140124,20140205,20140131,11331,1,100,6,SO74975,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,41663,41675,41670
217,20140124,20140205,20140131,11331,1,100,6,SO74975,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41663,41675,41670
529,20140124,20140205,20140131,29262,1,100,1,SO74976,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,41663,41675,41670
222,20140124,20140205,20140131,29262,1,100,1,SO74976,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41663,41675,41670
463,20140124,20140205,20140131,29262,1,100,1,SO74976,3,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,41663,41675,41670
529,20140124,20140205,20140131,11502,1,100,6,SO74977,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,41663,41675,41670
222,20140124,20140205,20140131,11502,1,100,6,SO74977,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41663,41675,41670
237,20140124,20140205,20140131,11502,1,100,6,SO74977,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,41663,41675,41670
225,20140124,20140205,20140131,11502,1,100,6,SO74977,4,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,41663,41675,41670
480,20140124,20140205,20140131,11219,1,100,1,SO74978,1,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41663,41675,41670
529,20140124,20140205,20140131,27735,1,100,1,SO74979,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,41663,41675,41670
538,20140124,20140205,20140131,27735,1,100,1,SO74979,2,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,41663,41675,41670
222,20140124,20140205,20140131,27735,1,100,1,SO74979,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41663,41675,41670
467,20140124,20140205,20140131,27735,1,100,1,SO74979,4,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,41663,41675,41670
529,20140124,20140205,20140131,11642,1,100,6,SO74980,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,41663,41675,41670
538,20140124,20140205,20140131,11642,1,100,6,SO74980,2,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,41663,41675,41670
472,20140124,20140205,20140131,11642,1,100,6,SO74980,3,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,,,41663,41675,41670
535,20140124,20140205,20140131,26172,1,100,4,SO74981,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,41663,41675,41670
480,20140124,20140205,20140131,26172,1,100,4,SO74981,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41663,41675,41670
535,20140124,20140205,20140131,25877,1,100,1,SO74982,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,41663,41675,41670
528,20140124,20140205,20140131,25877,1,100,1,SO74982,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41663,41675,41670
